,capacity,traffic_intensity,block_rate
315,15,157.6,0.9054796817634446
316,15,158.1,0.9057763553794543
317,15,158.6,0.906071173777631
318,15,159.1,0.9063641542926217
319,15,159.6,0.9066553140439613
320,15,160.1,0.9069446699393954
321,15,160.6,0.9072322386781432
322,15,161.1,0.9075180367540995
323,15,161.6,0.907802080458977
324,15,162.1,0.9080843858853936
325,15,162.6,0.9083649689299005
326,15,163.1,0.9086438452959575
327,15,163.6,0.9089210304968532
328,15,164.1,0.9091965398585724
329,15,164.6,0.9094703885226122
330,15,165.1,0.9097425914487479
331,15,165.6,0.910013163417748
332,15,166.1,0.9102821190340418
333,15,166.6,0.9105494727283396
334,15,167.1,0.9108152387602054
335,15,167.6,0.911079431220585
336,15,168.1,0.9113420640342886
337,15,168.6,0.9116031509624307
338,15,169.1,0.9118627056048263
339,15,169.6,0.9121207414023456
340,15,170.1,0.9123772716392274
341,15,170.6,0.9126323094453528
342,15,171.1,0.9128858677984781
343,15,171.6,0.9131379595264307
344,15,172.1,0.9133885973092665
345,15,172.6,0.9136377936813891
346,15,173.1,0.9138855610336347
347,15,173.6,0.9141319116153197
348,15,174.1,0.9143768575362539
349,15,174.6,0.9146204107687196
350,15,175.1,0.914862583149417
351,15,175.6,0.9151033863813769
352,15,176.1,0.9153428320358403
353,15,176.6,0.9155809315541078
354,15,177.1,0.9158176962493568
355,15,177.6,0.9160531373084289
356,15,178.1,0.9162872657935868
357,15,178.6,0.9165200926442432
358,15,179.1,0.91675162867866
359,15,179.6,0.9169818845956195
360,15,180.1,0.9172108709760682
361,15,180.6,0.9174385982847343
362,15,181.1,0.9176650768717167
363,15,181.6,0.9178903169740503
364,15,182.1,0.9181143287172441
365,15,182.6,0.9183371221167951
366,15,183.1,0.9185587070796774
367,15,183.6,0.9187790934058068
368,15,184.1,0.9189982907894827
369,15,184.6,0.9192163088208058
370,15,185.1,0.9194331569870737
371,15,185.6,0.9196488446741535
372,15,186.1,0.9198633811678334
373,15,186.6,0.9200767756551517
374,15,187.1,0.9202890372257057
375,15,187.6,0.9205001748729391
376,15,188.1,0.9207101974954095
377,15,188.6,0.9209191138980355
378,15,189.1,0.9211269327933246
379,15,189.6,0.9213336628025816
380,15,190.1,0.9215393124570984
381,15,190.6,0.9217438901993248
382,15,191.1,0.9219474043840213
383,15,191.6,0.9221498632793941
384,15,192.1,0.9223512750682124
385,15,192.6,0.9225516478489084
386,15,193.1,0.9227509896366607
387,15,193.6,0.9229493083644603
388,15,194.1,0.9231466118841615
389,15,194.6,0.9233429079675151
390,15,195.1,0.9235382043071874
391,15,195.6,0.9237325085177629
392,15,196.1,0.9239258281367321
393,15,196.6,0.9241181706254634
394,15,197.1,0.9243095433701622
395,15,197.6,0.924499953682814
396,15,198.1,0.9246894088021134
397,15,198.6,0.9248779158943802
398,15,199.1,0.925065482054461
399,15,199.6,0.9252521143066179
400,15,200.1,0.9254378196054027
401,15,200.6,0.9256226048365203
402,15,201.1,0.925806476817677
403,15,201.6,0.9259894422994184
404,15,202.1,0.926171507965953
405,15,202.6,0.9263526804359657
406,15,203.1,0.9265329662634173
407,15,203.6,0.9267123719383338
408,15,204.1,0.9268909038875839
409,15,204.6,0.9270685684756449
410,15,205.1,0.9272453720053575
411,15,205.6,0.9274213207186698
412,15,206.1,0.9275964207973706
413,15,206.6,0.9277706783638122
414,15,207.1,0.9279440994816225
415,15,207.6,0.9281166901564072
416,15,208.1,0.9282884563364415
417,15,208.6,0.9284594039133529
418,15,209.1,0.9286295387227929
419,15,209.6,0.9287988665451006
420,15,210.1,0.9289673931059554
421,15,210.6,0.9291351240770224
422,15,211.1,0.929302065076586
423,15,211.6,0.9294682216701777
424,15,212.1,0.9296335993711927
425,15,212.6,0.9297982036414988
426,15,213.1,0.9299620398920365
427,15,213.6,0.9301251134834115
428,15,214.1,0.930287429726478
429,15,214.6,0.9304489938829142
430,15,215.1,0.9306098111657903
431,15,215.6,0.9307698867401276
432,15,216.1,0.9309292257234515
433,15,216.6,0.9310878331863351
434,15,217.1,0.9312457141529368
435,15,217.6,0.9314028736015296
436,15,218.1,0.9315593164650237
437,15,218.6,0.9317150476314816
438,15,219.1,0.931870071944627
439,15,219.6,0.9320243942043452
440,15,220.1,0.9321780191671787
441,15,220.6,0.9323309515468144
442,15,221.1,0.9324831960145654
443,15,221.6,0.9326347571998459
444,15,222.1,0.9327856396906392
445,15,222.6,0.9329358480339609
446,15,223.1,0.9330853867363139
447,15,223.6,0.9332342602641392
448,15,224.1,0.9333824730442597
449,15,224.6,0.9335300294643181
450,15,225.1,0.9336769338732094
451,15,225.6,0.9338231905815076
452,15,226.1,0.933968803861887
453,15,226.6,0.9341137779495365
454,15,227.1,0.9342581170425712
455,15,227.6,0.9344018253024359
456,15,228.1,0.9345449068543047
457,15,228.6,0.9346873657874755
458,15,229.1,0.9348292061557588
459,15,229.6,0.9349704319778617
460,15,230.1,0.9351110472377665
461,15,230.6,0.9352510558851058
462,15,231.1,0.9353904618355309
463,15,231.6,0.9355292689710762
464,15,232.1,0.9356674811405203
465,15,232.6,0.9358051021597397
466,15,233.1,0.9359421358120605
467,15,233.6,0.9360785858486043
468,15,234.1,0.9362144559886298
469,15,234.6,0.936349749919871
470,15,235.1,0.9364844712988694
471,15,235.6,0.9366186237513037
472,15,236.1,0.9367522108723144
473,15,236.6,0.9368852362268246
474,15,237.1,0.9370177033498565
475,15,237.6,0.9371496157468442
476,15,238.1,0.9372809768939429
477,15,238.6,0.9374117902383331
478,15,239.1,0.9375420591985226
479,15,239.6,0.9376717871646433
480,15,240.1,0.9378009774987449
481,15,240.6,0.9379296335350856
482,15,241.1,0.9380577585804176
483,15,241.6,0.9381853559142712
484,15,242.1,0.9383124287892333
485,15,242.6,0.9384389804312238
486,15,243.1,0.9385650140397683
487,15,243.6,0.9386905327882675
488,15,244.1,0.938815539824263
489,15,244.6,0.9389400382697001
490,15,245.1,0.9390640312211873
491,15,245.6,0.939187521750253
492,15,246.1,0.9393105129035989
493,15,246.6,0.9394330077033496
494,15,247.1,0.9395550091473005
495,15,247.6,0.939676520209162
496,15,248.1,0.9397975438388003
497,15,248.6,0.9399180829624765
498,15,249.1,0.9400381404830817
499,15,249.6,0.9401577192803698
500,15,250.1,0.940276822211188
501,15,250.6,0.9403954521097033
502,15,251.1,0.9405136117876276
503,15,251.6,0.9406313040344393
504,15,252.1,0.9407485316176025
505,15,252.6,0.9408652972827843
506,15,253.1,0.9409816037540679
507,15,253.6,0.9410974537341652
508,15,254.1,0.9412128499046252
509,15,254.6,0.9413277949260408
510,15,255.1,0.9414422914382539
511,15,255.6,0.9415563420605552
512,15,256.1,0.9416699493918868
513,15,256.6,0.9417831160110364
514,15,257.1,0.9418958444768336
515,15,257.6,0.9420081373283431
516,15,258.1,0.9421199970850539
517,15,258.6,0.9422314262470681
518,15,259.1,0.9423424272952875
519,15,259.6,0.942453002691596
520,15,260.1,0.9425631548790436
521,15,260.6,0.9426728862820237
522,15,261.1,0.9427821993064528
523,15,261.6,0.9428910963399452
524,15,262.1,0.9429995797519862
525,15,262.6,0.9431076518941057
526,15,263.1,0.9432153151000455
527,15,263.6,0.9433225716859283
528,15,264.1,0.9434294239504243
529,15,264.6,0.9435358741749136
530,15,265.1,0.9436419246236502
531,15,265.6,0.9437475775439205
532,15,266.1,0.9438528351662038
533,15,266.6,0.9439576997043275
534,15,267.1,0.9440621733556229
535,15,267.6,0.944166258301079
536,15,268.1,0.9442699567054929
537,15,268.6,0.9443732707176206
538,15,269.1,0.9444762024703254
539,15,269.6,0.9445787540807233
540,15,270.1,0.9446809276503302
541,15,270.6,0.9447827252652029
542,15,271.1,0.9448841489960826
543,15,271.6,0.9449852008985345
544,15,272.1,0.9450858830130866
545,15,272.6,0.945186197365367
546,15,273.1,0.9452861459662397
547,15,273.6,0.9453857308119387
548,15,274.1,0.9454849538842005
549,15,274.6,0.9455838171503962
550,15,275.1,0.9456823225636606
551,15,275.6,0.9457804720630212
552,15,276.1,0.9458782675735251
553,15,276.6,0.9459757110063649
554,15,277.1,0.946072804259003
555,15,277.6,0.9461695492152943
556,15,278.1,0.9462659477456087
557,15,278.6,0.9463620017069506
558,15,279.1,0.9464577129430792
559,15,279.6,0.9465530832846251
560,15,280.1,0.9466481145492075
561,15,280.6,0.94674280854155
562,15,281.1,0.9468371670535939
563,15,281.6,0.9469311918646117
564,15,282.1,0.9470248847413187
565,15,282.6,0.9471182474379836
566,15,283.1,0.9472112816965373
567,15,283.6,0.9473039892466826
568,15,284.1,0.9473963718059994
569,15,284.6,0.9474884310800524
570,15,285.1,0.9475801687624947
571,15,285.6,0.9476715865351725
572,15,286.1,0.947762686068227
573,15,286.6,0.9478534690201966
574,15,287.1,0.9479439370381174
575,15,287.6,0.9480340917576223
576,15,288.1,0.94812393480304
577,15,288.6,0.9482134677874923
578,15,289.1,0.9483026923129902
579,15,289.6,0.9483916099705301
580,15,290.1,0.9484802223401874
581,15,290.6,0.9485685309912109
582,15,291.1,0.9486565374821149
583,15,291.6,0.9487442433607706
584,15,292.1,0.9488316501644972
585,15,292.6,0.9489187594201516
586,15,293.1,0.9490055726442168
587,15,293.6,0.9490920913428906
588,15,294.1,0.9491783170121717
589,15,294.6,0.9492642511379467
590,15,295.1,0.9493498951960746
591,15,295.6,0.9494352506524724
592,15,296.1,0.949520318963197
593,15,296.6,0.9496051015745295
594,15,297.1,0.9496895999230562
595,15,297.6,0.94977381543575
596,15,298.1,0.9498577495300505
597,15,298.6,0.9499414036139436
598,15,299.1,0.9500247790860402
599,15,299.6,0.9501078773356538
600,15,300.1,0.9501906997428781
601,15,300.6,0.9502732476786627
602,15,301.1,0.9503555225048893
603,15,301.6,0.9504375255744463
604,15,302.1,0.9505192582313027
605,15,302.6,0.9506007218105818
606,15,303.1,0.9506819176386335
607,15,303.6,0.9507628470331068
608,15,304.1,0.9508435113030201
609,15,304.6,0.9509239117488327
610,15,305.1,0.9510040496625142
611,15,305.6,0.9510839263276134
612,15,306.1,0.951163543019327
613,15,306.6,0.951242901004568
614,15,307.1,0.9513220015420314
615,15,307.6,0.9514008458822625
616,15,308.1,0.9514794352677212
617,15,308.6,0.9515577709328481
618,15,309.1,0.951635854104129
619,15,309.6,0.9517136860001585
620,15,310.1,0.9517912678317035
621,15,310.6,0.9518686008017663
622,15,311.1,0.9519456861056461
623,15,311.6,0.9520225249310011
624,15,312.1,0.9520991184579093
625,15,312.6,0.9521754678589286
626,15,313.1,0.9522515742991567
627,15,313.6,0.9523274389362908
628,15,314.1,0.9524030629206856
629,15,314.6,0.9524784473954117
630,15,315.1,0.9525535934963131
631,15,315.6,0.9526285023520644
632,15,316.1,0.952703175084227
633,15,316.6,0.9527776128073052
634,15,317.1,0.9528518166288016
635,15,317.6,0.9529257876492717
636,15,318.1,0.9529995269623788
637,15,318.6,0.9530730356549475
638,15,319.1,0.953146314807017
639,15,319.6,0.9532193654918943
640,15,320.1,0.9532921887762063
641,15,320.6,0.9533647857199518
642,15,321.1,0.9534371573765525
643,15,321.6,0.953509304792905
644,15,322.1,0.9535812290094297
645,15,322.6,0.9536529310601219
646,15,323.1,0.9537244119726014
647,15,323.6,0.9537956727681606
648,15,324.1,0.9538667144618138
649,15,324.6,0.9539375380623456
650,15,325.1,0.9540081445723578
651,15,325.6,0.9540785349883174
652,15,326.1,0.9541487103006031
653,15,326.6,0.9542186714935518
654,15,327.1,0.9542884195455045
655,15,327.6,0.9543579554288523
656,15,328.1,0.9544272801100808
657,15,328.6,0.9544963945498157
658,15,329.1,0.9545652997028663
659,15,329.6,0.9546339965182702
660,15,330.1,0.9547024859393364
661,15,330.6,0.9547707689036885
662,15,331.1,0.9548388463433075
663,15,331.6,0.9549067191845744
664,15,332.1,0.9549743883483118
665,15,332.6,0.9550418547498257
666,15,333.1,0.9551091192989469
667,15,333.6,0.9551761829000717
668,15,334.1,0.9552430464522021
669,15,334.6,0.9553097108489869
670,15,335.1,0.9553761769787602
671,15,335.6,0.955442445724582
672,15,336.1,0.9555085179642766
673,15,336.6,0.9555743945704714
674,15,337.1,0.9556400764106358
675,15,337.6,0.9557055643471183
676,15,338.1,0.9557708592371854
677,15,338.6,0.955835961933058
678,15,339.1,0.9559008732819488
679,15,339.6,0.9559655941260994
680,15,340.1,0.956030125302816
681,15,340.6,0.956094467644506
682,15,341.1,0.9561586219787137
683,15,341.6,0.9562225891281555
684,15,342.1,0.9562863699107556
685,15,342.6,0.9563499651396797
686,15,343.1,0.9564133756233714
687,15,343.6,0.9564766021655844
688,15,344.1,0.9565396455654179
689,15,344.6,0.9566025066173496
690,15,345.1,0.956665186111269
691,15,345.6,0.9567276848325111
692,15,346.1,0.9567900035618884
693,15,346.6,0.9568521430757236
694,15,347.1,0.9569141041458825
695,15,347.6,0.9569758875398048
696,15,348.1,0.9570374940205368
697,15,348.6,0.9570989243467621
698,15,349.1,0.957160179272833
699,15,349.6,0.9572212595488017
700,15,350.1,0.9572821659204499
701,15,350.6,0.9573428991293204
702,15,351.1,0.957403459912746
703,15,351.6,0.9574638490038805
704,15,352.1,0.9575240671317272
705,15,352.6,0.9575841150211687
706,15,353.1,0.9576439933929962
707,15,353.6,0.9577037029639378
708,15,354.1,0.9577632444466875
709,15,354.6,0.9578226185499333
710,15,355.1,0.9578818259783854
711,15,355.6,0.9579408674328042
712,15,356.1,0.9579997436100275
713,15,356.6,0.9580584552029985
714,15,357.1,0.9581170029007924
715,15,357.6,0.9581753873886437
716,15,358.1,0.958233609347973
717,15,358.6,0.958291669456413
718,15,359.1,0.9583495683878352
719,15,359.6,0.9584073068123763
720,15,360.1,0.9584648853964627
721,15,360.6,0.9585223048028377
722,15,361.1,0.9585795656905862
723,15,361.6,0.9586366687151596
724,15,362.1,0.9586936145284014
725,15,362.6,0.9587504037785717
726,15,363.1,0.9588070371103717
727,15,363.6,0.9588635151649683
728,15,364.1,0.9589198385800181
729,15,364.6,0.9589760079896915
730,15,365.1,0.9590320240246967
731,15,365.6,0.9590878873123025
732,15,366.1,0.9591435984763628
733,15,366.6,0.959199158137339
734,15,367.1,0.9592545669123234
735,15,367.6,0.9593098254150616
736,15,368.1,0.959364934255976
737,15,368.6,0.9594198940421875
738,15,369.1,0.9594747053775379
739,15,369.6,0.9595293688626121
740,15,370.1,0.9595838850947604
741,15,370.6,0.9596382546681196
742,15,371.1,0.959692478173635
743,15,371.6,0.9597465561990817
744,15,372.1,0.9598004893290855
745,15,372.6,0.9598542781451447
746,15,373.1,0.9599079232256503
747,15,373.6,0.9599614251459071
748,15,374.1,0.960014784478154
749,15,374.6,0.9600680017915846
750,15,375.1,0.9601210776523672
751,15,375.6,0.9601740126236653
752,15,376.1,0.960226807265657
753,15,376.6,0.9602794621355552
754,15,377.1,0.9603319777876265
755,15,377.6,0.9603843547732116
756,15,378.1,0.960436593640744
757,15,378.6,0.9604886949357689
758,15,379.1,0.9605406592009632
759,15,379.6,0.9605924869761528
760,15,380.1,0.9606441787983329
761,15,380.6,0.960695735201685
762,15,381.1,0.9607471567175968
763,15,381.6,0.9607984438746793
764,15,382.1,0.9608495971987853
765,15,382.6,0.9609006172130276
766,15,383.1,0.9609515044377963
767,15,383.6,0.9610022593907771
768,15,384.1,0.9610528825869684
769,15,384.6,0.9611033745386988
770,15,385.1,0.9611537357556443
771,15,385.6,0.961203966744846
772,15,386.1,0.9612540680107262
773,15,386.6,0.9613040400551061
774,15,387.1,0.9613538833772217
775,15,387.6,0.9614035984737416
776,15,388.1,0.9614531858387824
777,15,388.6,0.9615026459639253
778,15,389.1,0.9615519793382329
779,15,389.6,0.9616011864482646
780,15,390.1,0.9616502677780933
781,15,390.6,0.9616992238093203
782,15,391.1,0.9617480550210921
783,15,391.6,0.9617967618901153
784,15,392.1,0.9618453448906724
785,15,392.6,0.9618938044946372
786,15,393.1,0.9619421411714901
787,15,393.6,0.9619903553883328
788,15,394.1,0.962038447609904
789,15,394.6,0.9620864182985939
790,15,395.1,0.9621342679144592
791,15,395.6,0.9621819969152379
792,15,396.1,0.9622296057563634
793,15,396.6,0.9622770948909795
794,15,397.1,0.9623244647699545
795,15,397.6,0.9623717158418956
796,15,398.1,0.9624188485531631
797,15,398.6,0.9624658633478842
798,15,399.1,0.9625127606679671
799,15,399.6,0.962559540953115
800,15,400.1,0.9626062046408393
801,15,400.6,0.9626527521664742
802,15,401.1,0.962699183963189
803,15,401.6,0.9627455004620026
804,15,402.1,0.9627917020917961
805,15,402.6,0.9628377892793266
806,15,403.1,0.9628837624492399
807,15,403.6,0.9629296220240838
808,15,404.1,0.962975368424321
809,15,404.6,0.9630210020683415
810,15,405.1,0.9630665233724762
811,15,405.6,0.963111932751009
812,15,406.1,0.9631572306161893
813,15,406.6,0.9632024173782446
814,15,407.1,0.9632474934453932
815,15,407.6,0.9632924592238558
816,15,408.1,0.9633373151178684
817,15,408.6,0.9633820615296941
818,15,409.1,0.9634266988596348
819,15,409.6,0.9634712275060439
820,15,410.1,0.9635156478653374
821,15,410.6,0.963559960332006
822,15,411.1,0.9636041652986267
823,15,411.6,0.9636482631558746
